family_id,dataset,context,role,contrast,contrast_type,pathway,set_size,overlap_genes,coverage_fraction,eligible,camera_n_genes,camera_direction,camera_p_value,camera_fdr,score_effect,score_standardized_effect,score_t,score_p_value,score_fdr,score_direction,strong,weak,evidence_direction,evidence_class
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Apical Surface,44,30,0.681818181818182,True,30.0,UP,0.269049150931109,0.354012040698828,0.0064690661020936,1.38330773247766,2.04750098793,0.0677540264406427,0.0891500347903194,UP,False,True,UP,WEAK
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Hedgehog Signaling,36,24,0.666666666666667,True,24.0,DOWN,0.699326951038646,0.728741314013564,-0.0055963130173062,-1.26269988325231,-1.85589635530705,0.0931004618442999,0.116375577305375,DOWN,False,False,,NO_EVIDENCE
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Complement,200,145,0.725,True,145.0,UP,0.0515292606411952,0.0920165368592772,0.0067112370531205,4.99427475176753,4.66736228391653,0.0006895010766748,0.0017385309836783,UP,False,True,UP,WEAK
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Unfolded Protein Response,113,111,0.982300884955752,True,111.0,UP,0.0051792364215299,0.0152330482986176,0.0068050874353663,5.01737876511658,4.71859694057849,0.0006346613807329,0.0017385309836783,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,PI3K/AKT/mTOR  Signaling,105,91,0.866666666666667,True,91.0,DOWN,0.020558152328316,0.0467230734734454,-0.0114031077246046,-9.17597072742091,-8.11962498467442,5.75109399527545e-06,4.79257832939621e-05,DOWN,True,False,DOWN,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,mTORC1 Signaling,200,192,0.96,True,192.0,UP,9.620904956129e-06,6.01306559758063e-05,0.0101430135160861,7.25129894466919,6.96206298834983,2.41233944208907e-05,0.0001723099601492,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,E2F Targets,200,200,1.0,True,200.0,DOWN,0.444480076191649,0.516837297897267,-0.0023874999999999,-2.9507527096824,-1.85974944873381,0.0899115223635248,0.115271182517339,DOWN,False,False,,NO_EVIDENCE
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Myc Targets V1,200,198,0.99,True,198.0,UP,1.8619996320191501e-09,4.65499908004788e-08,0.0086071157703782,5.81388080941769,5.79208863637667,0.0001217211753711,0.0004681583668119,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Myc Targets V2,58,56,0.96551724137931,True,56.0,UP,5.67896702403912e-21,2.8394835120195603e-19,0.0360400169683258,5.91530085966605,8.98906821997709,4.14460250910437e-06,4.14460250910437e-05,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Epithelial Mesenchymal Transition,200,152,0.76,True,152.0,UP,9.25429924402609e-08,9.25429924402609e-07,0.0169714175458578,6.47994965752554,8.5835279373151,3.37461811919467e-06,4.14460250910437e-05,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Inflammatory Response,200,124,0.62,True,124.0,UP,0.037893339076887,0.0734032668062482,0.0065754796542273,4.09595059877435,4.29054407626183,0.0012823535994197,0.0024660646142687,UP,False,True,UP,WEAK
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Xenobiotic Metabolism,200,143,0.715,True,143.0,UP,0.0195104154775215,0.046453370184575,0.0071122351836586,4.46310570743648,4.65443026732532,0.0007041168103943,0.0017385309836783,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Fatty Acid Metabolism,158,129,0.816455696202532,True,129.0,UP,0.0243043627870028,0.0528355712760931,0.0056305443949171,2.92696391500069,3.39035103809612,0.0060492608441955,0.0102423172461654,UP,False,True,UP,WEAK
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Oxidative Phosphorylation,200,200,1.0,True,200.0,UP,0.0136986092890327,0.0360489718132439,0.0070096428571428,3.84852519063913,4.3318198224032,0.0011969917224616,0.0024660646142687,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Glycolysis,200,168,0.84,True,168.0,UP,0.0888949608764352,0.13889837636943,0.0043559731950552,2.50061284385491,2.74653920859138,0.0190424811000212,0.0297538767187831,UP,False,True,UP,WEAK
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Reactive Oxygen Species Pathway,49,44,0.897959183673469,True,44.0,UP,0.0381696987392491,0.0734032668062482,0.0057947374279672,1.802204260092,2.54674004030705,0.027193082925307,0.0399898278313338,UP,False,True,UP,WEAK
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,p53 Pathway,200,190,0.95,True,190.0,UP,0.0033894883569344,0.0121053155604802,0.0072652366104411,3.66160782421369,4.30790311470969,0.0012457023986703,0.0024660646142687,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,UV Response Up,158,129,0.816455696202532,True,129.0,UP,0.366928222967254,0.436819313056255,0.0006625682194599,0.226550240718744,0.311417936662146,0.761318061625195,0.793039647526245,UP,False,False,,NO_EVIDENCE
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,UV Response Dn,144,124,0.861111111111111,True,124.0,DOWN,0.310875010160153,0.379115866048967,-0.0066178762295006,-2.56771113190405,-3.38142705160632,0.0061453903476992,0.0102423172461654,DOWN,False,True,DOWN,WEAK
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Angiogenesis,36,21,0.583333333333333,True,21.0,UP,0.0177875042247237,0.0444687605618092,0.008302016059968,4.00165056391472,4.81077155932997,0.0005472517055795,0.0016095638399397,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,heme Metabolism,200,161,0.805,True,161.0,DOWN,0.106758515117236,0.161755325935206,-0.0067109709317596,-3.44324917608308,-4.01496562862501,0.0020423700262814,0.0036470893326453,DOWN,False,True,DOWN,WEAK
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Coagulation,138,86,0.623188405797101,True,86.0,UP,5.85424308971185e-05,0.0002661019586232,0.0133761299188337,4.490568073819,6.2076720365763,6.7079441106051e-05,0.0003353972055302,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,IL-2/STAT5 Signaling,199,149,0.748743718592965,True,149.0,UP,0.0091656052344289,0.0254600145400805,0.0076819868561266,3.50025415875555,4.31812957387665,0.001224625256007,0.0024660646142687,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Bile Acid Metabolism,112,71,0.633928571428571,True,71.0,DOWN,0.699591661453021,0.728741314013564,-0.003203546662759,-0.955756131906732,-1.36551385197105,0.19942260342594,0.237407861221357,DOWN,False,False,,NO_EVIDENCE
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Peroxisome,104,87,0.836538461538462,True,87.0,UP,0.937846159997828,0.937846159997828,0.0002948288485956,0.290898187464983,0.2207452566146,0.829343361606165,0.846268736332821,UP,False,False,,NO_EVIDENCE
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Allograft Rejection,200,110,0.55,True,110.0,UP,0.000111613658181,0.0004650569090877,0.0096657848893477,3.84350629339711,5.01529570274339,0.000395584624896,0.00131861541632,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Spermatogenesis,135,68,0.503703703703704,True,68.0,DOWN,0.0036599194695416,0.0121997315651389,-0.009721019741041,-6.62033994273861,-6.56100448388187,4.1167805656794e-05,0.0002287100314266,DOWN,True,False,DOWN,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,KRAS Signaling Up,200,124,0.62,True,124.0,UP,6.92314496189573e-07,5.76928746824644e-06,0.0177781062557484,7.07468939368723,9.22891199001882,1.66549252021164e-06,4.14460250910437e-05,UP,True,False,UP,STRONG
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,KRAS Signaling Dn,200,87,0.435,True,87.0,UP,0.502942178800992,0.571525203182945,0.0017814612380151,0.669027553099997,0.891459668326569,0.391806322591727,0.435340358435252,UP,False,False,,NO_EVIDENCE
FAMILY_1,GSE336490,HaCaT,PRIMARY,PFTeDA_vs_Vehicle,PFTeDA_CONTEXT_SUMMARY,Pancreas Beta Cells,40,16,0.4,True,16.0,DOWN,0.0845687334736198,0.136401183021967,-0.0201224384282759,-3.14140921223352,-4.79151177997527,0.0007301830131449,0.0017385309836783,DOWN,False,True,DOWN,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,TNF-alpha Signaling via NF-kB,200,134,0.67,True,134.0,UP,0.0616946057630554,0.220915215955123,0.0139081815485321,2.12639472906823,4.98913634942511,1.65523185021935e-05,0.0001182308464442,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Hypoxia,200,143,0.715,True,143.0,UP,0.386608794703797,0.715942212414439,0.0069166130585331,0.994834356931085,2.36516990341891,0.0236904315644719,0.0515009381836346,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Cholesterol Homeostasis,74,62,0.837837837837838,True,62.0,UP,0.862704471924215,0.95946993902314,0.002631191170562,0.160831488846735,0.417748381628395,0.678713647792555,0.737732225861473,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Mitotic Spindle,199,150,0.753768844221106,True,150.0,UP,0.0384952770200596,0.174978531909362,0.0140878185850836,2.17574237964388,5.09315066816451,1.20857710668505e-05,0.0001007147588904,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Wnt-beta Catenin Signaling,42,27,0.642857142857143,True,27.0,DOWN,0.477879952442618,0.796466587404363,-0.0157346209834147,-1.53152919246682,-3.86117885807762,0.0004719476024666,0.0016855271516666,DOWN,False,True,DOWN,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,TGF-beta Signaling,54,43,0.796296296296296,True,43.0,UP,0.013953495396639,0.116279128305325,0.0195069842708332,1.30720789890587,3.38174715856807,0.001801262819359,0.0060042093978633,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,IL-6/JAK/STAT3 Signaling,87,50,0.574712643678161,True,50.0,UP,0.821249580328999,0.95946993902314,0.0039594226004861,0.335718605707855,0.85631626838218,0.397717881508062,0.50989471988213,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,DNA Repair,150,125,0.833333333333333,True,125.0,UP,0.636339892580281,0.905659825699464,0.004375459813555,0.770614039753369,1.74460878901077,0.0898239367437085,0.179647873487417,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,G2-M Checkpoint,200,128,0.64,True,128.0,UP,0.179443288334926,0.448608220837316,0.0106749457746779,1.36169744365919,3.31094151344276,0.0021635951929865,0.0065121179669248,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Apoptosis,161,110,0.683229813664596,True,110.0,UP,0.609503124831611,0.905659825699464,0.0103952994889102,1.1345433965155,2.82402916027189,0.0077842523723984,0.0194606309309961,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Notch Signaling,32,20,0.625,True,20.0,DOWN,0.772487818993744,0.95946993902314,-0.0079114944947051,-0.346163329147445,-0.908036089397857,0.370143945234906,0.487031506888035,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Adipogenesis,200,156,0.78,True,156.0,DOWN,0.463650151479076,0.796466587404363,0.001311107117655,0.122610861560179,0.310260040272085,0.758225421496458,0.806622788826019,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Estrogen Response Early,200,126,0.63,True,126.0,UP,0.832376157261804,0.95946993902314,0.0058615046449251,1.16250337793767,2.53830577328706,0.0157402922585005,0.037476886329763,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Estrogen Response Late,200,123,0.615,True,123.0,UP,0.419842366027316,0.749718510763063,0.0107114050896982,2.01894791857383,4.48051346475988,7.60977177800335e-05,0.0003947481324,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Androgen Response,100,79,0.79,True,79.0,UP,0.20488800946135,0.487828593955594,0.0095447551726287,0.528002126607712,1.3764402132036,0.17753307724636,0.286343672978,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Myogenesis,200,97,0.485,True,97.0,UP,0.300815281263917,0.616695823395761,0.0148533297432404,1.22711246880372,3.13589133090447,0.003487752438592,0.0096882012183113,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Protein Secretion,96,80,0.833333333333333,True,80.0,UP,0.500360776251855,0.807033510083637,0.0041157162453458,0.162786970266054,0.427832233034328,0.671425943117028,0.737732225861473,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Interferon Alpha Response,97,65,0.670103092783505,True,65.0,DOWN,0.123943087115104,0.349654867604185,-0.0062083456758013,-0.501670688692726,-1.28399106942525,0.207681467960462,0.314668890849186,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Interferon Gamma Response,200,117,0.585,True,117.0,DOWN,0.300628404287769,0.616695823395761,-0.0032773188667981,-0.496791058419852,-1.16786364632032,0.250750872311092,0.358215531872989,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Apical Junction,200,112,0.56,True,112.0,UP,0.0273519170949397,0.153378756518127,0.0169062778518059,2.89437044994358,6.60374680630787,1.24391496170583e-07,1.55489370213229e-06,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Apical Surface,44,23,0.522727272727273,True,23.0,UP,0.100577187393314,0.314303710604108,0.0217208299629965,1.74817056054576,4.47552995057187,7.89496264800028e-05,0.0003947481324,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Hedgehog Signaling,36,19,0.527777777777778,True,19.0,DOWN,0.929128040708318,0.967841709071165,-0.009487935428597,-0.648969653619506,-1.6772121077847,0.102518917674053,0.189849847544543,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Complement,200,128,0.64,True,128.0,DOWN,0.885507095588215,0.95946993902314,0.0071863688290638,0.455731971787451,1.18192697982745,0.245298559479317,0.358215531872989,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Unfolded Protein Response,113,99,0.876106194690266,True,99.0,DOWN,0.652075074503614,0.905659825699464,-0.0012882683573362,-0.100773825595495,-0.258475859891517,0.797571928467708,0.824424522866921,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,PI3K/AKT/mTOR  Signaling,105,66,0.628571428571429,True,66.0,UP,0.859534950173677,0.95946993902314,0.0067867132666422,0.558882191889233,1.42855066358177,0.162103991285048,0.270173318808414,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,mTORC1 Signaling,200,157,0.785,True,157.0,DOWN,0.962755054252036,0.973509593862528,0.0047827449775804,0.31848376898112,0.824164518170308,0.415494508819405,0.519368136024256,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,E2F Targets,200,131,0.655,True,131.0,UP,0.0618562604674344,0.220915215955123,0.0138051122529342,1.6312705677015,4.01494102361663,0.0002987369739507,0.0011489883613492,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Myc Targets V1,200,172,0.86,True,172.0,UP,0.0012366405680251,0.0309160142006297,0.0199490812838857,0.9379564417687,2.45642423495214,0.0192018316677908,0.0436405265177064,UP,True,False,UP,STRONG
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Myc Targets V2,58,52,0.896551724137931,True,52.0,UP,0.0259343994391067,0.153378756518127,0.0145971158972243,1.30106155177126,3.30574903170037,0.0022141201087544,0.0065121179669248,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Epithelial Mesenchymal Transition,200,123,0.615,True,123.0,UP,3.9653306896984597e-11,1.98266534484923e-09,0.0463054290474324,5.35002421524063,13.2109839455499,3.61916963453558e-15,1.80958481726779e-13,UP,True,False,UP,STRONG
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Inflammatory Response,200,93,0.465,True,93.0,UP,0.0018682279482982,0.0311371324716376,0.0285339949520483,4.29116017843227,10.1055070263911,6.3897419245082796e-12,1.59743548112707e-10,UP,True,False,UP,STRONG
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Xenobiotic Metabolism,200,151,0.755,True,151.0,DOWN,0.0554616224438836,0.220915215955123,-0.003127513822081,-0.248100110420809,-0.635777497222019,0.529106824694447,0.629889077017198,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Fatty Acid Metabolism,158,123,0.778481012658228,True,123.0,DOWN,0.704121324377038,0.929753040341131,0.0026490994262584,0.173377541673188,0.449022295155636,0.6562170118481,0.737732225861473,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Oxidative Phosphorylation,200,176,0.88,True,176.0,DOWN,0.899750736247032,0.95946993902314,0.0004767019798428,0.0265357783217866,0.0691613366704819,0.945259581084003,0.945259581084003,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Glycolysis,200,149,0.745,True,149.0,DOWN,0.901901742681752,0.95946993902314,-0.0023976628928496,-0.220683632693345,-0.559206613066827,0.579624609049823,0.673982103546306,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Reactive Oxygen Species Pathway,49,40,0.816326530612245,True,40.0,DOWN,0.0337037577696965,0.168518788848483,-0.0088367726169005,-0.560180025503285,-1.4528336661659,0.155284433378663,0.26773178168735,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,p53 Pathway,200,153,0.765,True,153.0,UP,0.784738854455497,0.95946993902314,0.0027881368166786,0.440764870991149,1.02615484910971,0.311854074011633,0.43313065834949,UP,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,UV Response Up,158,112,0.708860759493671,True,112.0,DOWN,0.620566691515169,0.905659825699464,-0.0033130379533827,-0.573543360623322,-1.3046483478507,0.200520752754439,0.313313676178811,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,UV Response Dn,144,105,0.729166666666667,True,105.0,UP,0.125875752337507,0.349654867604185,0.011745747363852,1.1192660829474,2.82743224605729,0.0077495719871425,0.0194606309309961,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Angiogenesis,36,22,0.611111111111111,True,22.0,UP,0.0690398169219306,0.230132723073102,0.0497722132309189,3.83842054517184,9.85403751456615,1.4154109940053299e-11,2.35901832334222e-10,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,heme Metabolism,200,133,0.665,True,133.0,DOWN,0.151231772726355,0.397978349279883,-0.0086269656894989,-0.592777855619871,-1.53164060690854,0.134709149228546,0.240552052193831,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Coagulation,138,91,0.659420289855073,True,91.0,DOWN,0.383600812816575,0.715942212414439,0.0114954131310526,0.892040135473497,2.28916682865836,0.0282936808531318,0.0589451684440247,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,IL-2/STAT5 Signaling,199,130,0.653266331658292,True,130.0,UP,0.220894977526628,0.502034039833245,0.0116524357913936,1.8134861337515,4.23761574185328,0.0001560069302192,0.0007091224100875,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Bile Acid Metabolism,112,73,0.651785714285714,True,73.0,DOWN,0.0276081761732629,0.153378756518127,-0.021190839732663,-1.61757609930737,-4.1552824024864,0.0002021349436178,0.0008422289317411,DOWN,False,True,DOWN,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Peroxisome,104,75,0.721153846153846,True,75.0,DOWN,0.628561367983534,0.905659825699464,-0.0049595888371801,-0.353137809181386,-0.910769820370681,0.368721764999795,0.487031506888035,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Allograft Rejection,200,67,0.335,True,67.0,UP,0.0042632834906256,0.05329104363282,0.0285444425328944,2.43148745135001,6.19984989138373,4.42684112879264e-07,4.42684112879264e-06,UP,False,True,UP,WEAK
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,Spermatogenesis,135,46,0.340740740740741,True,46.0,UP,0.973509593862528,0.973509593862528,-0.001238282325517,-0.0954131408577725,-0.244958938181728,0.807936032409582,0.824424522866921,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,KRAS Signaling Up,200,102,0.51,True,102.0,UP,0.70661231065926,0.929753040341131,-0.0045513624852318,-0.721790605511116,-1.67914416388132,0.102025376232203,0.189849847544543,DOWN,False,False,,NO_EVIDENCE
FAMILY_2,GSE244107,iPSC-Hep,PRIMARY,PFTeDA_summary_vs_VEH,PFTeDA_CONTEXT_SUMMARY,KRAS Signaling Dn,200,69,0.345,True,69.0,DOWN,0.30834791169788,0.616695823395761,-0.0048890415856203,-0.302774765701745,-0.786019535918668,0.437209089069802,0.533181815938784,DOWN,False,False,,NO_EVIDENCE
